customer_id,ownership,activation_plan_code,mnp_flag,calls_incoming_cnt,calls_outgoing_cnt,calls_incoming_duration,calls_outgoing_duration,total_call_count,total_sum_duration,tot_usage_mb,upload_usage_mb,download_usage_mb,days_since_latch,cnt_open_qrc,avg_days_to_close,cnt_call_drops,pcnt_dropped_calls,rsrp_voice_pcnt_poor_duration,rsrp_data_pcnt_poor_duration,mean_cqi_voice_pcnt_poor_duration,sinr_voice_pcnt_poor_duration,sinr_data_pcnt_poor_duration,age_on_network,cnt_connections,current_plan_code,cnt_recharges_made,total_payment_made,cnt_main_plans_taken,total_main_plans_mrp,cnt_addon_plans_taken,total_addon_plans_mrp,cnt_rchg_offline,cnt_rchg_online,cnt_rchg_on_or_before_expiry,cnt_rchg_after_expiry,current_active_plan_mrp,current_active_plan_validity,last_cycle_plan_mrp,last_cycle_plan_validity,avg_days_bw_rchg_and_expiry,stddev_days_bw_rchg_and_expiry,price_per_day,gb_per_day_quota,pcnt_quota_used,device_avg_asp,recharge_delay
10532,individual,9,0,61.0,117.0,96.98773617233624,193.20625782718582,178.0,290.19399399952204,3235.0848246787928,917.8330433956145,2317.2517812831784,6,5,6,5.375106797668805,3.019722920038655,80.22667650045196,96.91518108476754,80.09115695827957,35.05015273539351,40.474006499110835,278,7,6,30,1595.2971773750355,7,372.236008054175,23,1223.0611693208605,17,13,22.0,8.0,500,120,300,90,0.9425258030638966,0.279983518959833,4.166666666666667,2.0,5.265437540167306,50K_above,31.91395952447678
10533,individual,5,0,23.0,4.0,37.90832893637421,5.023637011241584,27.0,42.931965947615794,4944.679811236554,4461.982807964603,482.6970032719505,1,2,14,1.153535210582043,4.272352631785344,20.86109293332411,25.200552826688273,27.861963096511154,58.80095685284821,67.90014091473245,817,2,2,83,4413.655524070932,54,2871.534919275064,29,1542.120604795868,43,40,19.0,64.0,2999,700,2999,700,0.10494949491883404,0.7595981126012348,4.284285714285715,4.0,4.023990731800581,10K_to_20K,0.6098294843680083
10534,individual,2,1,106.0,45.0,199.10489852983562,66.0843512570345,151.0,265.1892497868701,8521.729814107211,1270.794958286492,7250.934855820719,5,2,12,1.6777750663813489,1.111109315484337,32.85483234516724,39.68919273657837,84.76304797952365,42.709444029823864,49.31853873181401,433,7,2,45,2392.9457660625535,9,478.58915321251067,36,1914.356612850043,24,21,7.0,38.0,500,120,999,180,0.811493093921319,3.506179023471991,4.166666666666667,2.0,13.870002952648457,less_10K,4.974098879209841
10535,corporate,10,0,18.0,1.0,30.06973882734696,1.560405434997966,19.0,31.630144262344928,12872.83065282796,1369.1474372624023,11503.68321556556,1,1,14,0.30884107810588346,1.6254793584520182,12.771474786043159,15.428157386052789,93.3918308976312,67.5549954535216,78.00882768400122,340,2,1,37,1967.5331854292106,13,691.2954435291821,24,1276.2377419000286,20,17,27.0,10.0,999,180,300,90,1.9646789470045762,2.9228450848773324,5.55,3.0,13.967915204891451,30K_to_50K,2.777749109759812
10536,individual,2,0,171.0,10.0,186.97020067037926,10.692809007848357,181.0,197.6630096782276,7074.62264226707,978.4988643257989,6096.123777941271,6,3,4,2.105133347509427,1.1630570980715067,63.890136236295795,77.18036434970846,59.67331522461215,0.8134107666123451,0.9392824306032277,599,5,2,63,3350.1240724875747,23,1223.0611693208607,40,2127.062903166714,33,30,46.0,17.0,2999,700,300,90,0.545521973225099,1.0613370769907875,4.284285714285715,4.0,5.757342645074113,20K_to_30K,2.0247614291077003
10537,individual,8,0,55.0,4.0,90.45220728571499,4.973933357845903,59.0,95.4261406435609,21499.967785225348,736.2669088865657,20763.700876338782,2,5,14,2.733208477465406,4.63255674146679,70.16479882220557,84.76026279852225,0.10767802358537804,41.73376677244478,48.19187979956008,267,5,3,29,1542.1206047958678,22,1169.8845967416928,7,372.23600805417504,16,13,4.0,25.0,128,28,99,15,-1.9579638154657586,1.5363066731991752,4.571428571428571,1.0,69.98687430086376,50K_above,-10.55517959194896
10538,individual,3,1,11.0,9.0,15.285339241333151,10.390402364553541,20.0,25.675741605886692,3751.232419430825,239.76428604487631,3511.4681333859485,0,2,6,0.31537226989234685,1.576861349461734,56.89568724646105,68.73095176019174,64.69285791956766,27.29181498885162,31.515100820541676,1021,3,8,105,5583.540120812625,45,2392.9457660625535,60,3190.5943547500715,54,51,38.0,67.0,128,28,2999,700,1.0209697158863782,1.4659504493261046,4.571428571428571,1.0,12.211043032001383,50K_above,-1.9623531714842786
10539,individual,3,0,33.0,113.0,35.975271665066664,140.40306729129816,146.0,176.37833895636481,1992.5072416585867,1162.881944086477,829.6252975721096,5,5,10,9.725694917924647,6.661434875290855,40.750432145107446,49.22721073461608,88.63892273311725,7.596931309468515,8.772522320059306,1175,6,6,119,6328.012136920975,65,3456.4772176459105,54,2871.534919275064,61,58,46.0,73.0,999,180,2999,700,-1.578893311073759,1.0546294905939684,5.55,3.0,2.162008725758015,30K_to_50K,-7.728748615296749
10540,individual,2,0,50.0,7.0,84.41975507576063,12.940537470077693,57.0,97.36029254583832,10529.020475599254,210.94316277611378,10318.077312823141,2,4,12,1.5199706619625126,2.666615196425461,24.62918266834864,29.75246890925838,81.76062835737132,64.08443788232265,74.00121691115568,380,2,9,41,2180.239475745882,32,1701.6503225333713,9,478.5891532125106,22,19,12.0,29.0,99,15,128,28,3.149327972019793,0.9960642696413138,6.6,0.5,68.54831038801598,30K_to_50K,7.211983046134678
10541,corporate,8,0,53.0,86.0,74.75232621908607,137.17060679938803,139.0,211.9229330184741,26648.449142414123,3777.011611197568,22871.437531216554,5,2,13,3.86273317591498,2.778944730874086,49.79445090703886,60.152538247612085,41.09790172141469,36.72952951228544,42.41325929197364,413,5,8,43,2286.5926209042177,33,1754.8268951125392,10,531.7657257916785,23,20,29.0,14.0,999,180,300,90,2.3108734173520595,1.4775336976279054,5.55,3.0,28.915417906265322,10K_to_20K,-5.5940696163109
10542,corporate,7,1,37.0,16.0,56.25807785576047,27.5695868176866,53.0,83.82766467344706,8816.94113394291,727.277734817128,8089.663399125782,2,1,7,1.1071037792305116,2.0888750551519086,19.973350198800514,24.128144600073576,41.88065296883363,60.942853318062404,70.37348624101291,264,5,8,29,1542.1206047958678,6,319.05943547500715,23,1223.0611693208607,16,13,12.0,17.0,999,180,128,28,1.8479494374365784,3.709236729754508,5.55,3.0,9.566993417906804,30K_to_50K,1.0470191421606128
10543,individual,10,0,37.0,0.0,60.49689616276197,0.0,37.0,60.49689616276197,2176.736290927242,1271.5161116486056,905.2201792786364,1,8,13,1.779683690858576,4.8099559212393945,12.86058070455511,15.535798841551218,25.106537768452387,59.6862545096239,68.92243440898602,587,1,5,61,3243.770927329239,20,1063.531451583357,41,2180.239475745882,32,29,27.0,34.0,500,120,1500,365,-2.526152849459717,7.556108477267097,4.166666666666667,2.0,3.5428650568477247,10K_to_20K,1.4558112176223208
10544,corporate,7,0,220.0,39.0,254.84271588479612,58.00262022983698,259.0,312.8453361146331,18251.15869674333,379.88840561293756,17871.27029113039,9,3,11,8.26608466275233,3.1915384798271544,42.461201522910955,51.29384905588778,42.632438344978766,26.4106151672622,30.49753928307053,972,5,2,99,5264.480685337618,22,1169.8845967416928,77,4094.596088595925,51,48,78.0,21.0,2999,700,2999,700,-2.730011012593893,2.3104136596524207,4.284285714285715,4.0,14.852830970657006,50K_above,-11.666884896694949
10545,corporate,6,0,216.0,13.0,349.9357176816518,25.695604395187594,229.0,375.6313220768394,27711.187951087846,1768.6064210248294,25942.581530063017,8,3,8,7.341753713539839,3.2060059884453445,66.75604133848785,80.64242614843118,10.821757657619834,34.679624864977164,40.046141104384915,609,1,9,63,3350.1240724875747,20,1063.531451583357,43,2286.5926209042177,33,30,63.0,0.0,128,28,300,90,4.463192682390042,0.6828559115821266,4.571428571428571,1.0,90.20568994494741,30K_to_50K,-7.886440141259417
10546,corporate,8,0,69.0,109.0,118.29702589899757,157.49370130698935,178.0,275.7907272059869,7247.424728566581,2712.1713345934054,4535.253393973175,7,0,,2.5450188947180177,1.4297858959089986,17.54496677146974,21.19461637892528,32.98293069228486,31.388276680261473,36.24547156594663,352,1,10,37,1967.5331854292106,16,850.8251612666857,21,1116.708024162525,20,17,28.0,9.0,1500,365,300,90,-0.8600602220121452,3.1876165658963607,4.109589041095891,3.0,7.863959123878668,less_10K,-3.3760988953112046
10547,individual,8,1,30.0,72.0,30.956905620956295,95.17852331451118,102.0,126.13542893546747,5426.966159259954,298.18194720346924,5128.784212056485,4,7,9,6.6613356605753635,6.530721235858199,76.79700125645924,92.77207542674336,19.337228873334954,66.16080819368385,76.39889620548102,272,6,8,29,1542.1206047958678,15,797.6485886875178,14,744.4720161083501,16,13,19.0,10.0,300,90,99,15,-0.26729759399042047,4.187976767022864,3.3333333333333335,1.5,11.777270310893998,less_10K,0.8873890746082846
10548,individual,5,0,109.0,42.0,154.7641597028729,65.55040199720814,151.0,220.31456170008101,12161.5866071464,1899.300072844491,10262.28653430191,6,5,12,7.439807967636517,4.927025144130144,13.487979630975953,16.293707348033127,72.42506720942485,26.8129406636445,30.962122843612107,346,5,2,37,1967.5331854292106,18,957.1783064250213,19,1010.3548790041892,20,17,25.0,12.0,2999,700,99,15,0.5087008115696328,2.116810392539192,4.284285714285715,4.0,9.897124517534506,30K_to_50K,-2.749354119426629
10549,individual,4,0,98.0,44.0,133.53870388537536,75.12073619207119,142.0,208.65944007744656,29392.07666651417,1067.1030642155158,28324.973602298654,5,5,10,4.957702916515913,3.49134008205346,72.62711650378664,87.7347841723113,99.76661968020665,6.277160500624646,7.248522904201016,934,6,5,95,5051.774395020946,37,1967.5331854292106,58,3084.2412095917352,49,46,39.0,56.0,500,120,2999,700,-0.2835213818299098,0.3993169897812133,4.166666666666667,2.0,47.83866644940458,30K_to_50K,-12.151112953153817
10550,individual,10,0,54.0,56.0,96.54538913344598,88.17241973125053,110.0,184.7178088646965,5290.457726688064,1658.1467384824007,3632.3109882056638,4,8,11,7.849085346176638,7.135532132887853,35.90677405108508,43.37598989671645,36.14022149070883,36.46517099526101,42.107992481386034,385,8,5,41,2180.239475745882,28,1488.9440322167,13,691.295443529182,22,19,9.0,32.0,500,120,500,120,4.5385776182658795,5.75224798872663,4.166666666666667,2.0,8.610771039531354,10K_to_20K,4.043419401865522
10551,individual,5,0,1.0,7.0,1.2598238560844806,8.76132592533437,8.0,10.02114978141885,5653.901834479184,9.583095066090504,5644.318739413094,0,3,5,0.3280987223742431,4.1012340296780385,37.874524537077875,45.75306573979411,33.301378689932214,57.54502222321757,66.44985604020184,583,7,6,61,3243.770927329239,44,2339.7691934833856,17,904.0017338458533,32,29,43.0,18.0,999,180,999,180,4.200391436534973,2.515746340779871,5.55,3.0,6.134876122481753,30K_to_50K,3.9979847034789238
10552,corporate,4,0,32.0,112.0,35.21983893958874,139.46971113137806,144.0,174.6895500709668,31441.638967564315,1166.6484346623495,30274.990532901964,5,5,13,5.696668056102639,3.95601948340461,10.517997163866255,12.70591833352871,37.52961188193205,61.12300614682403,70.58151691115513,272,4,6,29,1542.1206047958678,12,638.1188709500143,17,904.0017338458536,16,13,1.0,28.0,500,120,500,120,1.5552037209754757,5.421467763213673,4.166666666666667,2.0,51.17454259043671,less_10K,-5.17900590785545
10553,individual,6,0,29.0,163.0,55.075770160824135,318.12361381576494,192.0,373.19938397658905,19266.570500505408,1243.0752540834546,18023.495246421953,7,2,4,6.273199836231539,3.267291581370593,19.058242904776,23.022679523106593,13.295274090881149,80.59300703389438,93.0644130169182,706,4,4,73,3881.8897982792532,50,2658.8286289583925,23,1223.0611693208607,38,35,65.0,8.0,999,180,999,180,1.351001391291838,1.5612104544220913,5.55,3.0,20.905566949333124,less_10K,-3.9969652019695783
10554,individual,9,0,4.0,5.0,4.605046818285977,8.555554285702822,9.0,13.1606011039888,14768.158452630489,1475.9105277622698,13292.24792486822,0,3,9,0.1350265711421571,1.5002952349128567,69.8261287830686,84.3511436675464,40.139646391215436,54.8879924710097,63.38166286366832,507,8,7,53,2818.358346695896,13,691.2954435291821,40,2127.062903166714,28,25,49.0,4.0,300,90,128,28,0.13235443751296827,3.8762501524520947,3.3333333333333335,1.5,32.04895497532658,less_10K,26.94669235946286
10555,individual,10,1,28.0,22.0,41.385303215300844,41.73940010656786,50.0,83.12470332186871,2671.643744252447,424.5790090448216,2247.0647352076253,2,1,9,2.146592044930088,4.293184089860176,45.47739752764839,54.93746480487914,52.833465921804205,56.0163457742795,64.68462377441261,349,2,9,37,1967.5331854292106,14,744.47201610835,23,1223.0611693208607,20,17,28.0,9.0,999,180,500,120,-0.12980914516512243,1.6216259739825536,5.55,3.0,2.898918993329478,50K_above,2.370611372880578
10556,individual,3,0,38.0,115.0,59.91668670553759,211.44361081654907,153.0,271.3602975220867,1228.4454973448578,267.1514077477317,961.294089597126,5,7,4,7.985413930316672,5.219224791056648,18.61568389550729,22.488060760434415,54.61549273593531,5.19808134399007,6.0024610930471844,851,6,6,87,4626.361814387603,29,1542.1206047958678,58,3084.2412095917352,45,42,49.0,38.0,999,180,2999,700,-0.3237455201985293,4.773470308632427,5.55,3.0,1.3329486733342641,less_10K,-5.100287636106029
10557,individual,3,0,154.0,4.0,268.6322517980469,6.043841260698146,158.0,274.6760930587451,347.0909153959661,275.82408002997306,71.26683536599302,6,4,6,3.1992785885711106,2.024859866184247,58.89201774619549,71.1425527428863,92.94185378599505,67.11113155689267,77.49627784227859,587,4,1,61,3243.770927329239,30,1595.2971773750355,31,1648.4737499542034,32,29,7.0,54.0,99,15,999,180,-0.7214423227473574,16.20646945250545,6.6,0.5,2.2597064804424876,30K_to_50K,2.866881388024197
10558,individual,5,0,168.0,10.0,314.61580242911555,12.23880091651042,178.0,326.85460334562595,7235.187471623993,127.76147437732739,7107.425997246665,6,1,11,8.708226944204332,4.892262328204681,31.576608552909235,38.145076792889185,15.92181780434412,10.025578802007942,11.576992107656835,433,5,9,45,2392.9457660625535,28,1488.9440322167,17,904.0017338458536,24,21,24.0,21.0,99,15,128,28,0.633090689410818,3.745706871158389,6.6,0.5,47.1040851017187,10K_to_20K,-7.4628511184269986
10559,individual,4,0,28.0,11.0,50.06305329803829,15.904904315297616,39.0,65.96795761333591,4573.176264669251,2076.664555222408,2496.5117094468437,1,3,13,0.39004397119870177,1.000112746663338,73.44931989010585,88.72801975864631,59.368938954291195,81.08772268851754,93.63568369786478,533,5,4,55,2924.711491854232,23,1223.0611693208607,32,1701.6503225333713,29,26,33.0,22.0,99,15,1500,365,-2.793525842088742,1.5960625896848184,6.6,0.5,29.773282973107104,20K_to_30K,-2.457289973140786
10560,individual,4,0,119.0,58.0,173.12142050906226,94.10409644571922,177.0,267.2255169547815,1348.8593608169492,1240.7220832052783,108.137277611671,6,3,14,3.866791316258562,2.184627862292973,71.44433723147166,86.30596682177492,87.10349018334362,14.540330696974296,16.790381587532654,283,1,10,31,1648.4737499542034,10,531.7657257916785,21,1116.708024162525,17,14,3.0,28.0,500,120,500,120,2.665641239469331,6.816982204171439,4.166666666666667,2.0,2.1954091159130034,50K_above,5.845486236204357
10561,individual,3,0,74.0,217.0,142.90991251138382,364.6353022498571,291.0,507.5452147612409,5408.991457636182,3733.614742473328,1675.3767151628538,10,4,9,7.594553395663419,2.6098121634582196,10.170413859326837,12.28603182730793,62.036110183095225,8.199420023395241,9.46824345734517,1140,3,5,117,6221.658991762639,37,1967.5331854292106,80,4254.125806333428,60,57,24.0,93.0,99,15,2999,700,-3.520174737353939,9.315774499660813,6.6,0.5,35.21478813565223,less_10K,-15.612897016803851
10562,corporate,9,0,43.0,49.0,81.46606132189294,54.76423280629481,92.0,136.23029412818775,7090.318818463348,2029.081107866655,5061.237710596693,4,3,14,1.3623520068696149,1.4808173987713205,75.00189080874831,90.60355166761589,87.45075335418586,79.62795537820776,91.95002395051063,383,7,10,41,2180.239475745882,15,797.6485886875178,26,1382.5908870583642,22,19,10.0,31.0,2999,700,500,120,-0.2604533988260902,3.7069530220643725,4.284285714285715,4.0,5.770116225963011,10K_to_20K,33.36966206805381
10563,individual,10,0,62.0,81.0,68.65286517063075,156.3422451971824,143.0,224.99511036781314,25406.46553656411,1418.5697632695517,23987.895773294556,5,2,6,1.7334427799727523,1.212197748232694,5.848708187916401,7.06533833718872,13.271139144230359,64.63765855295722,74.64004599665908,715,8,8,73,3881.8897982792532,48,2552.475483800057,25,1329.414314479196,38,35,64.0,9.0,300,90,1500,365,-0.18744756419322428,1.7588226845327897,3.3333333333333335,1.5,55.13555889011308,10K_to_20K,-12.913583340296878
10564,corporate,5,0,167.0,39.0,292.7048091575548,60.28619531575852,206.0,352.9910044733133,8752.685067759116,569.9037242751322,8182.781343483984,7,3,13,2.472324320041824,1.2001574369135068,49.51462153587153,59.814499637981214,72.92392506734828,20.002084715970316,23.097317518175974,1004,5,4,103,5477.186975654289,35,1861.1800402708748,68,3616.006935383414,53,50,30.0,73.0,99,15,2999,700,2.9806756715379645,0.1538815213440236,6.6,0.5,56.98362674322341,50K_above,-8.778718015845358
10565,corporate,10,1,26.0,123.0,33.29669865196699,238.34078344744682,149.0,271.63748209941383,10772.816222284606,2966.0286614020165,7806.78756088259,5,1,12,1.6500184717830495,1.1073949475054023,47.481803224623405,57.3588207623153,39.462612947896844,8.777269035996888,10.135512010155978,475,4,1,49,2605.6520563792246,18,957.1783064250213,31,1648.4737499542034,26,23,38.0,11.0,128,28,500,120,2.2311701518490805,2.1790504921609974,4.571428571428571,1.0,35.06776114024937,50K_above,-4.717508204596778
10566,corporate,6,0,92.0,183.0,171.1932256600831,223.83026259502944,275.0,395.0234882551125,4205.563566417061,1776.4448362996193,2429.1187301174423,10,5,7,12.336681558429333,4.486066021247031,52.238598764644536,63.10511016695946,10.023714218118663,19.614277608241196,22.649499001745376,350,4,7,37,1967.5331854292106,13,691.2954435291821,24,1276.2377419000286,20,17,33.0,4.0,99,15,999,180,5.086232772191103,3.7329561308841592,6.6,0.5,27.379971135527743,50K_above,0.8470559145482905
10567,corporate,3,0,87.0,26.0,120.44345043878153,43.072729813033185,113.0,163.51618025181472,5645.884361265342,1639.8091246293984,4006.075236635943,4,4,4,1.7052732657571428,1.5090913856257901,60.36072418274975,72.91677494014031,45.65974069484986,38.64618381745481,44.62650724525972,709,6,3,73,3881.8897982792532,42,2233.41604832505,31,1648.4737499542034,38,35,51.0,22.0,2999,700,1500,365,2.3862126773315184,3.8290994699268266,4.284285714285715,4.0,4.5946324554568205,10K_to_20K,-1.2502116387828597
10568,individual,6,0,33.0,38.0,55.984472974982616,69.00580113902605,71.0,124.99027411400866,10635.208895285876,952.8302177423363,9682.37867754354,2,1,7,1.7313415858353185,2.438509275824392,60.063221489860624,72.55738665918126,65.50617251114248,68.23364846842006,78.79249920586322,293,5,10,31,1648.4737499542034,17,904.0017338458536,14,744.4720161083499,17,14,27.0,4.0,128,28,500,120,2.25621531837706,6.449386941505759,4.571428571428571,1.0,34.61982062267537,50K_above,1.4056789435088284
10569,individual,1,0,14.0,75.0,19.331858712132995,110.76536083421014,89.0,130.09721954634313,12466.581419543812,992.6632955313793,11473.918124012433,3,7,4,2.4446487923093274,2.7467963958531767,47.36508164795751,57.21781912504804,23.86802154232849,84.10759371208384,97.12286620337423,407,6,5,43,2286.5926209042177,30,1595.2971773750355,13,691.2954435291822,23,20,5.0,38.0,2999,700,500,120,-5.921669296460955,0.4689010035905815,4.284285714285715,4.0,10.145329931269378,30K_to_50K,-7.058075246401224
10570,corporate,8,1,44.0,43.0,54.15797562732318,59.45385574198929,87.0,113.61183136931247,1716.4922192021027,1236.0409933410158,480.45122586108675,3,3,6,3.7837658998909007,4.34915620677115,18.167078738611032,21.946138149245154,43.9246195715013,48.18131825864634,55.637160929315584,604,5,6,63,3350.1240724875747,26,1382.5908870583642,37,1967.5331854292106,33,30,9.0,54.0,300,90,1500,365,0.4965550532365275,1.6338872245479803,3.3333333333333335,1.5,3.725026517365674,30K_to_50K,0.05911049019708692
10571,individual,6,1,72.0,83.0,76.65818682770657,126.92039476573721,155.0,203.5785815934438,3102.0005729580685,163.44091628258042,2938.559656675488,5,7,6,6.924663687672546,4.467524959788739,47.08571821332245,56.88034337462272,78.08315667274744,51.2273723148836,59.154578174242346,520,1,2,55,2924.711491854232,28,1488.9440322167,27,1435.767459637532,29,26,8.0,47.0,128,28,1500,365,-0.5170819619247005,1.3677659794009835,4.571428571428571,1.0,10.097658115097879,20K_to_30K,1.9266370353579116
10572,individual,5,0,90.0,15.0,145.5736669812557,29.068566665009765,105.0,174.64223364626548,6272.505554497702,986.720128569739,5285.785425927963,4,4,9,4.23579788861685,4.034093227254143,52.7597977902677,63.73472739844467,77.26860366281379,38.300520221460935,44.22735375978475,549,2,2,57,3031.064637012568,32,1701.6503225333713,25,1329.4143144791965,30,27,37.0,20.0,2999,700,300,90,4.079535222842174,0.5806480292114996,4.284285714285715,4.0,5.104578087970135,10K_to_20K,4.34789366435699
10573,individual,4,1,5.0,116.0,8.080206739446751,125.06752385683151,121.0,133.14773059627828,14528.09809673564,181.74724562134443,14346.350851114297,4,5,7,5.277464091216847,4.361540571253593,51.8626085988607,62.65090769226482,80.03369051928411,12.844574978651771,14.832215285592865,459,2,1,49,2605.6520563792246,24,1276.2377419000286,25,1329.414314479196,26,23,34.0,15.0,2999,700,99,15,0.8280952967843925,2.281665348746639,4.284285714285715,4.0,11.822996497994499,30K_to_50K,-2.3865352457922793
10574,corporate,4,1,1.0,195.0,1.5459486122246713,260.45480497961455,196.0,262.0007535918392,317.3011991048644,213.74960446956737,103.551594635297,7,4,12,4.802260337315493,2.450132825160966,50.8189601074183,61.39016267640448,44.27798519850765,9.588043664716306,11.071750372363375,388,4,1,41,2180.239475745882,14,744.47201610835,27,1435.7674596375318,22,19,33.0,8.0,999,180,99,15,-0.2051719845928368,10.841995025949979,5.55,3.0,0.34429383583427126,10K_to_20K,-2.897809130455073
10575,individual,2,0,39.0,16.0,54.29089406884331,17.73529605059793,55.0,72.02619011944124,16342.222694101392,2558.7710630048136,13783.45163109658,2,1,4,0.8974081268715359,1.6316511397664288,63.86041657967075,77.14446250222787,0.1673966988737563,7.458904134815895,8.613136059858995,559,6,9,59,3137.417782170903,37,1967.5331854292106,22,1169.8845967416926,31,28,31.0,28.0,500,120,128,28,0.48297300041954805,4.531677048366747,4.166666666666667,2.0,26.598669749513984,30K_to_50K,-0.8541521185892282
10576,individual,9,0,69.0,118.0,117.09369061971047,152.29987090090853,187.0,269.393561520619,33091.29432002398,571.1692499803065,32520.125070043676,6,4,10,6.757687777593139,3.613736779461572,27.203273436204412,32.86201406029009,38.11930675415458,71.05365608108681,82.04889033500547,270,6,4,29,1542.1206047958678,13,691.2954435291821,16,850.8251612666858,16,13,17.0,12.0,128,28,99,15,-0.6869036014876746,1.530933193573677,4.571428571428571,1.0,107.71905703132806,10K_to_20K,15.40081444569355
10577,corporate,3,0,29.0,127.0,45.241985216995154,230.61019047329847,156.0,275.8521756902936,1455.563485844691,74.02553956774078,1381.5379462769504,5,2,5,5.2887191275386405,3.390204568935026,22.031242200786984,26.614112917909726,81.68744428922382,41.671946887682815,48.12049356519701,453,2,8,47,2499.2989112208893,16,850.8251612666857,31,1648.4737499542036,25,22,23.0,24.0,999,180,500,120,1.9550837019265694,1.8465393307613782,5.55,3.0,1.579387462939118,10K_to_20K,1.0374848447883096
10578,individual,7,1,40.0,178.0,78.58523493001955,227.40767553174703,218.0,305.9929104617666,22896.934150774672,1793.6970539762167,21103.237096798457,8,2,7,8.298465202742332,3.806635414101987,26.125648610851414,31.56022505884818,18.47868420737948,7.797880205945855,9.004567156023747,194,5,7,21,1116.708024162525,15,797.6485886875178,6,319.05943547500715,12,9,2.0,19.0,300,90,500,120,0.23353858218216428,0.7277483086149831,3.3333333333333335,1.5,49.68952723692421,50K_above,-9.874393528212162
10579,individual,1,0,143.0,58.0,278.4168667350839,103.29816665741396,201.0,381.71503339249784,561.6474915538837,386.32289283355755,175.32459872032615,7,3,14,2.7646931463554627,1.3754692270425186,66.65140050823236,80.51601825699855,54.9999181895108,36.253470463928515,41.86353224334649,862,4,8,89,4732.714959545939,54,2871.534919275064,35,1861.1800402708745,46,43,69.0,20.0,300,90,2999,700,-8.882974990851245,5.828284180519516,3.3333333333333335,1.5,1.2188530632679766,50K_above,-11.14296947286289
10580,individual,8,1,51.0,83.0,83.24342097526713,102.15053783497407,134.0,185.3939588102412,7097.055926791456,941.768355862405,6155.287570929051,5,2,9,1.6356266592558497,1.2206169098924253,54.92305324898811,66.3479765527122,77.87303433004922,78.15884156026682,90.25357136543438,450,1,10,47,2499.2989112208893,30,1595.2971773750355,17,904.0017338458538,25,22,17.0,30.0,2999,700,1500,365,-0.6377608960003651,5.132748928847034,4.284285714285715,4.0,5.775598898756068,20K_to_30K,1.415961048523652
10581,individual,7,0,60.0,190.0,105.12618491054424,317.3507653894381,250.0,422.4769502999823,14301.65593762644,272.1864061069406,14029.469531519499,9,4,7,12.93316150987672,5.173264603950688,17.08189697988596,20.635220244573706,10.365497914462306,32.68857904222477,37.74698988018118,303,5,10,33,1754.8268951125392,14,744.47201610835,19,1010.3548790041892,18,15,28.0,5.0,99,15,99,15,-0.35672849716744964,2.278299077034653,6.6,0.5,93.10973917725546,20K_to_30K,-13.729399267806585
10582,individual,4,0,60.0,80.0,83.13466691710043,109.9746578206526,140.0,193.109324737753,1809.502911611327,1058.254958001728,751.247953609599,5,3,14,3.1809356466944143,2.27209689049601,15.308429527959118,18.492841590131214,71.61715739054327,26.91484995288112,31.0798021377944,353,6,10,37,1967.5331854292106,20,1063.531451583357,17,904.0017338458536,20,17,1.0,36.0,99,15,999,180,-9.471380344143968,1.8637349066747606,6.6,0.5,11.780617914136242,10K_to_20K,-11.813758541850483
10583,individual,5,1,21.0,10.0,24.60523793984267,17.39777016677637,31.0,42.003008106619035,23577.672047189535,439.0823745738324,23138.589672615704,1,0,,0.9039768893054698,2.916054481630548,3.483905101791813,4.208616242758067,48.36602790171288,27.889634295412822,32.205429980637426,422,3,8,45,2392.9457660625535,33,1754.8268951125392,12,638.1188709500143,24,21,26.0,19.0,500,120,999,180,0.17016139792137358,1.181584483898296,4.166666666666667,2.0,38.375117264305885,20K_to_30K,-5.922599001858062
10584,individual,10,0,2.0,62.0,2.3958606290116196,111.51674566333818,64.0,113.9126062923498,29020.80641022822,143.18778334418477,28877.618626884036,2,3,9,1.3377796132235968,2.09028064566187,12.327395050606306,14.89170156046844,15.770761084916685,59.322210856880005,68.5020566355038,452,2,2,47,2499.2989112208893,17,904.0017338458536,30,1595.2971773750357,25,22,45.0,2.0,999,180,500,120,-1.554047767956541,4.091799137329658,5.55,3.0,31.489590288876105,10K_to_20K,-7.879870061037446
10585,individual,5,1,40.0,49.0,42.030101616674116,50.85336097078559,89.0,92.8834625874597,5194.668381100647,858.7119403752986,4335.956440725348,3,4,5,2.537827082518429,2.851491103953291,31.315555908083482,37.8297207860153,89.92375607298028,18.75573721646685,21.658103339114355,211,1,2,23,1223.0611693208607,6,319.05943547500715,17,904.0017338458536,13,10,16.0,7.0,300,90,128,28,1.277332495272131,1.5128679216899013,3.3333333333333335,1.5,11.273151868708,less_10K,1.9065277317771443
10586,individual,3,0,135.0,21.0,157.09201073283603,39.09460924516014,156.0,196.18661997799617,13330.398003560927,760.5584980445286,12569.839505516398,6,3,10,1.8568352778648423,1.190279024272335,56.06003949392632,67.72147515225166,54.00623795428502,7.163678036047266,8.272225047844984,405,6,9,43,2286.5926209042177,31,1648.4737499542034,12,638.1188709500143,23,20,35.0,8.0,99,15,1500,365,0.7874305922123516,0.35126693184872854,6.6,0.5,86.78644533568313,less_10K,-11.104208872684076
